id,serialNumber,locationName,latitude,longitude,coords_color,address,postalCode,status,rvm_remarks,model,rvm_val2,rvm_val3,rvm_val4,rvmOpeningHours
1301,B5052474,"National University of Singapore 36 College Avenue East UTown Level 1, Main Walkway",1.304942,103.773700,Blue,"36 College Avenue East, 138600",138600,RUNNING,,,,,,Mon - Sun:  24 Hrs
1302,B5052549,Market Street Hawker Centre,1.284815,103.850225,Blue,"86 Market Street, 048947",048947,FULL,,,,,,Mon - Sun:  24 Hrs
1303,B5481032,Maxwell Food Centre,1.280367,103.844800,Blue,"1 Kadayanallur Street, 069184",069184,FULL,,,,,,Mon - Sun:  24 Hrs
1304,B5481116,SCARLETT@PEOPLE'S PARK COMPLEX,1.284166,103.842450,Blue,"1 PARK ROAD, #02-70 PEOPLE'S PARK COMPLEX, 059108",059108,RUNNING,,,,,,Mon - Sun:  24 Hrs
1305,B5481071,Giant Buangkok Crescent,1.380900,103.879300,Blue,"Blk 982 Buangkok Crescent #01-01, 530982",530982,RUNNING,,,,,,Mon - Sun:  24 Hrs
1306,B5481181,Don Don Donki (Tiong Bahru Plaza),1.286300,103.827300,Blue,"302 Tiong Bahru Road,#03-115 Tiong Bahru Plaza, 168732",168732,RUNNING,,,,,,Mon - Sun:  10:00 AM - 11:00 PM
1307,B9051008,Block 445 Sin Ming Avenue,1.358713,103.831600,Blue,"445 Sin Ming Avenue, 570445",570445,RUNNING,,,,,,Mon - Sun:  24 Hrs
1308,B5052545,Ci Yuan Hawker Centre,1.375146,103.882900,Blue,"51 Hougang Avenue 9, 538776",538776,RUNNING,,,,,,Mon - Sun:  24 Hrs
1309,B5052631,Block 8 Jalan Bukit Ho Swee,1.287529,103.832000,Blue,"8 Jalan Bukit Ho Swee, 161008",161008,FULL,,,,,,Mon - Sun:  24 Hrs
1310,B5481159,SCARLETT@GRANTRAL MACPHERSON,1.333600,103.888000,Blue,"601 MACPHERSON ROAD, #02-02 GRANTRAL MALL MACPHERSON, 368242",368242,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
1311,B5481016,Amoy Street Food Centre,1.279366,103.846722,Blue,"National Development Building Annex B Telok Ayer Street, OR 7 Maxwell Road, 069111",069111,RUNNING,,,,,,Mon - Sun:  24 Hrs
1312,B5481030,Marks & Spencer Wheelock Place,1.304700,103.830600,Blue,"501 Orchard Rd, #01 - 01 Wheelock Place, 238880",238880,RUNNING,,,,,,Mon - Sun:  10:00 AM - 10:00 PM
1313,B5481066,Cold Storage Cluny Court,1.322700,103.814400,Blue,"501 Bukit Timah Rd Cluny Court #01-02, 259760",259760,RUNNING,,,,,,Mon - Sun:  24 Hrs
1314,B5481089,Don Don Donki (Waterway Point),1.406800,103.902400,Blue,"83 Punggol Central #B1-10B Building 10, 828761",828761,RUNNING,,,,,,Mon - Sun:  09:00 AM - 12:00 AM
1315,B5481122,Cold Storage Compass One,1.391800,103.894900,Blue,"1 Sengkang Square #B1-25 Compass One Shopping Centre, 545078",545078,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1316,B5481188,SCARLETT@SUNTEC CITY,1.294600,103.860300,Blue,"3 TEMASEK BOULEVARD, #02-728/729/730 SUNTEC CITY, 038983",038983,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
1317,B5481028,FairPrice Bukit Timah Plaza,1.338700,103.778800,Blue,"No.1 Jln Anak Bukit #B1-01 & #B2-01 Bukit Timah Plaza, 588996",588996,RUNNING,,,,,,Mon - Sun:  24 Hrs
1318,B5052556,Punggol Coast Hawker Centre,1.414528,103.908466,Blue,"84 Punggol Way, 829911",829911,RUNNING,,,,,,Mon - Sun:  24 Hrs
1319,B5481142,FairPrice Alexandra Retail Centre ARC (PSA Branch),1.273700,103.801500,Blue,"460 Alexandra Road #01- 09 & #01-16 (119963), 119963",119963,RUNNING,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
1320,B5481064,SCARLETT@NEX,1.350700,103.871900,Blue,"23 SERANGOON CENTRAL, #04-12 NEX MALL, 556083",556083,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
1321,B5052471,Cold Storage Marina Bay Sands,1.286226,103.859764,Blue,"2 Bayfront Avenue Marina Bay Sands B2-48, 018972",018972,RUNNING,,,,,,"Mon - Thu:  10:00 AM - 10:00 PM, Fri - Sun & PH:  10:00 AM - 11:00 PM"
1322,B5052485,Cold Storage Bugis Junction,1.299548,103.855700,Blue,"200 Victoria Street #B1-17/18  Bugis Junction, 188021",188021,RUNNING,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
1323,B5052490,Giant Ghim Moh Road,1.310185,103.788100,Blue,"Blk 21 Ghim Moh Road #01-177, 270021",270021,RUNNING,,,,,,Mon - Sun:  24 Hrs
1326,B5052565,Cold Storage Great World City,1.294201,103.832000,Blue,"1 Kim Seng Promenade Great World City #B1-139, 237994",237994,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Meidi-Ya, Great World City, #B2-111 to 121. Check its status before heading over.",,,,,Mon - Sun:  09:00 AM - 10:00 PM
1327,B5052627,Cold Storage Marina One,1.277341,103.852500,Blue,"5 Straits View  #B2-15/16 Marina One The Heart, 018935",018935,RUNNING,,,,,,Mon - Sun:  09:00 AM - 09:00 PM
1328,B5481033,Block 11 York Hill,1.287127,103.837978,Blue,"11 York Hill, 162011",162011,RUNNING,,,,,,Mon - Sun:  24 Hrs
1330,B5481059,Newton Food Centre,1.311947,103.839512,Blue,"500 Clemenceau Avenue North, 229495",229495,RUNNING,,,,,,Mon - Sun:  24 Hrs
1332,B5481070,Cold Storage Takashimaya,1.302672,103.834400,Blue,"391A Orchard Road #B2-01-1 Ngee Ann City, 238873",238873,RUNNING,,,,,,Mon - Sun:  10:00 AM - 09:30 PM
1333,B5481077,Block 289D Punggol Place,1.401996,103.903579,Blue,"289D Punggol Place, 824289",824289,RUNNING,,,,,,Mon - Sun:  24 Hrs
1334,B5481082,"SHENG SIONG 2 HANDY ROAD,  THE CATHAY",1.299470,103.847700,Blue,"2 HANDY ROAD #B1-05 & #B1-06 THE CATHAY, 229233",229233,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1336,B5481103,Giant Serangoon Central Drive,1.353219,103.871600,Blue,"Blk 266 Serangoon Central Drive #01-255, 550266",550266,RUNNING,,,,,,Mon - Sun:  24 Hrs
1337,B5481104,Cold Storage Paragon,1.303905,103.835600,Blue,"290 Orchard Road #B1-20/21/22 Paragon, 238859",238859,FULL,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1338,B5481106,Golden Mile Food Centre,1.303135,103.863900,Blue,"505 Beach Road, 199583",199583,RUNNING,,,,,,Mon - Sun:  24 Hrs
1339,B5481112,Woodleigh Village Hawker Centre,1.339834,103.872428,Blue,"202C Woodleigh Link, 363202",363202,RUNNING,,,,,,Mon - Sun:  24 Hrs
1343,B5481129,Cold Storage Star Vista,1.306890,103.787900,Blue,"1 Vista Exchange Green #B1-02&35/36 The, 138617",138617,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
1344,B5481156,Cold Storage Guthrie House,1.330753,103.795600,Blue,"1 Fifth Ave Guthrie House #01-05, 268802",268802,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1345,B5481133,Giant Kim Keat Avenue,1.332148,103.857400,Blue,"Blk 260 Kim Keat Ave #01-01, 310260",310260,FULL,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
1346,B5481158,Cold Storage Greenwich,1.387584,103.869400,Blue,"1 Seletar Road #01-11 Greenwich V, 807011",807011,RUNNING,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
1347,B5481163,Buangkok Hawker Centre,1.382427,103.892190,Blue,"70 Compassvale Bow, 544692",544692,RUNNING,,,,,,Mon - Sun:  24 Hrs
1348,B5481167,Cold Storage Jelita,1.317578,103.785900,Blue,"293 Holland Rd #01-01 Jelita, 278628",278628,RUNNING,,,,,,Mon - Sun:  24 Hrs
1349,B5481194,North Bridge Road Market & Food Centre,1.305872,103.864000,Blue,"861 North Bridge Road, 198783",198783,FULL,,,,,,Mon - Sun:  24 Hrs
1351,B9481008,Block 103B Edgefield Plains,1.397823,103.904700,Blue,"103B Edgefield Plains, 822103",822103,RUNNING,,,,,,Mon - Sun:  24 Hrs
1352,B9481030,Block 3D Upper Boon Keng Road,1.313427,103.872900,Blue,"3D Upper Boon Keng Road, 384003",384003,RUNNING,,,,,,Mon - Sun:  24 Hrs
1353,B9481022,Block 22 Saint George's Road,1.325236,103.862439,Blue,"22 Saint George's Road, 321022",321022,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is Prime Supermarket Jalan Tenteram. Check its status before heading over.",,,,,Mon - Sun:  24 Hrs
1354,B9481027,Block 93 Paya Lebar Way,1.322737,103.888296,Blue,"93 Paya Lebar Way, 370093",370093,RUNNING,,,,,,Mon - Sun:  24 Hrs
1355,B5481168,Sembawang Hills Food Centre,1.372328,103.829035,Blue,"590 Upper Thomson Road, 574419",574419,RUNNING,,,,,,Mon - Sun:  24 Hrs
1356,B5481061,Cold Storage Alocassia,1.319538,103.827332,Blue,"383 Bukit Timah Rd #01-09A Alocassia Apartments, 259727",259727,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
1357,B5481067,Cold Storage Marina Bay Link Mall,1.280644,103.853894,Blue,"8A Marina Boulevard #B2-44/45/48/49/50 Marina Bay Link Mall, 018984",018984,RUNNING,,,,,,"Mon - Fri:  08:30 AM - 09:00 PM, Sat - Sun & PH:  09:00 AM - 09:00 PM"
1781,20254809783,"Blk 659, Jln Tenaga",1.334290,103.906112,Green,"Blk 659, Jln Tenaga, 410659",410659,RUNNING,,,,,,Mon - Sun:  24 Hrs
1783,20254809796,"Blk 670, Jln Damai",1.332888,103.908280,Green,"Blk 670, Jln Damai, 410670",410670,RUNNING,,,,,,Mon - Sun:  24 Hrs
1784,20254809803,"Blk 529, Bedok North Street 3",1.334628,103.926893,Green,"Blk 529, Bedok North Street 3, 460529",460529,RUNNING,,,,,,Mon - Sun:  24 Hrs
1789,20254709540,"Blk 548, Bedok North Ave 1",1.331271,103.926803,Green,"Blk 548, Bedok North Ave 1, 460548",460548,RUNNING,,,,,,Mon - Sun:  24 Hrs
1803,20254709521,"Blk 721, Bedok Reservoir Road",1.336347,103.926014,Green,"Blk 721, Bedok Reservoir Road, 470721",470721,RUNNING,,,,,,Mon - Sun:  24 Hrs
1805,20254709494,"Blk 722, Bedok Reservoir Road",1.336659,103.928243,Green,"Blk 722, Bedok Reservoir Road, 470722",470722,RUNNING,,,,,,Mon - Sun:  24 Hrs
1819,20254609014,"Blk 249, Pasir Ris Street 21",1.370193,103.963326,Green,"Blk 249, Pasir Ris Street 21, 510249",510249,RUNNING,,,,,,Mon - Sun:  24 Hrs
1863,20254508909,"Blk 413, Bedok North Avenue 2",1.330281,103.931081,Green,"Blk 413, Bedok North Avenue 2, 460413",460413,RUNNING,,,,,,Mon - Sun:  24 Hrs
1882,20254909820,"Blk 628, Bedok Reservoir Road",1.334941,103.914948,Green,"Blk 628, Bedok Reservoir Road, 470628",470628,RUNNING,,,,,,Mon - Sun:  24 Hrs
1884,20254809593,"Blk 617, Bedok Reservoir Road",1.333217,103.916500,Green,"Blk 617, Bedok Reservoir Road, 470617",470617,RUNNING,,,,,,Mon - Sun:  24 Hrs
1893,20254809804,"Blk 601, Bedok Reservoir Road",1.329992,103.911502,Green,"Blk 601, Bedok Reservoir Road, 470601",470601,RUNNING,,,,,,Mon - Sun:  24 Hrs
1933,20254809781,"Blk 707, Bedok North Road",1.335454,103.919253,Green,"Blk 707, Bedok North Road, 470707",470707,RUNNING,,,,,,
1935,20254909887,"Blk 612, Bedok Reservoir Road",1.331665,103.915743,Green,"Blk 612, Bedok Reservoir Road, 470612",470612,RUNNING,,,,,,Mon - Sun:  24 Hrs
1938,20254709488,"Blk 130, Bedok Reservoir Road",1.333520,103.912328,Green,"Blk 130, Bedok Reservoir Road, 470130",470130,RUNNING,,,,,,Mon - Sun:  24 Hrs
1940,20254709347,"Blk 123, Bedok Reservoir Road",1.332419,103.910456,Green,"Blk 123, Bedok Reservoir Road, 470123",470123,RUNNING,,,,,,Mon - Sun:  24 Hrs
1941,20254709349,"Blk 648, Jln Tenaga",1.332425,103.905431,Green,"Blk 648, Jln Tenaga, 410648",410648,RUNNING,,,,,,Mon - Sun:  24 Hrs
1942,20254909826,"Blk 640, Bedok Reservoir Road",1.332168,103.904957,Green,"Blk 640, Bedok Reservoir Road, 410640",410640,RUNNING,,,,,,Mon - Sun:  24 Hrs
1956,20255110630,Don Don Donki (Tampines One),1.354567,103.944957,Green,"No.10 Tampines Central, Tampines One #02-25 to 30, 529536",529536,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
1964,B5481152,Thai Supermarket Pte Ltd,1.309681,103.864320,Blue,"12 Kallang Avenue, #01-20, 339511",339511,FULL,,,,,,Mon - Sun:  10:00 AM - 09:30 PM
1978,20255110622,Don Don Donki (Paya Lebar Quarter),1.317669,103.893160,Green,"10 Paya Lebar Rd, PLQ Mall, Level 04 04-08, 409057",409057,RUNNING,,,,,,Mon - Sun:  10:00 AM - 11:00 PM
1986,B5052543,Phan99 Supermarket PPT Lodge 1B,1.416480,103.895354,Blue,"2 Seletar North Link, #01-38, 797601",797601,RUNNING,,,,,,Mon - Sun:  12:00 PM - 11:00 PM
1990,20255010198,Don Don Donki (Jewel Changi),1.360319,103.989668,Green,"78 Airport Boulevard, #B1-224 Jewel Changi Airport,Singapore, 819666",819666,RUNNING,,,,,,Mon - Sun:  10:00 AM - 11:00 PM
2002,20254809679,"Blk 453, Pasir Ris Drive 6",1.371868,103.957291,Green,"Blk 453, Pasir Ris Drive 6, 510453",510453,RUNNING,,,,,,Mon - Sun:  24 Hrs
2023,20255010449,"Blk 665, Jln Damai",1.334191,103.907993,Green,"Blk 665, Jln Damai, 410665",410665,RUNNING,,,,,,Mon - Sun:  24 Hrs
2024,B5481083,SCARLETT@SHAW PLAZA,1.325306,103.851142,Blue,"360 BALESTIER ROAD, #04-03 SHAW PLAZA BALESTIER, 329783",329783,RUNNING,,,,,,Mon - Sun:  10:00 AM - 10:00 PM
2026,20254709495,"Blk 542, Bedok North Street 3",1.330673,103.922796,Green,"Blk 542, Bedok North Street 3, 460542",460542,RUNNING,,,,,,Mon - Sun:  24 Hrs
2042,20254709525,"Blk 711, Bedok Reservoir Road",1.335975,103.924172,Green,"Blk 711, Bedok Reservoir Road, 470711",470711,RUNNING,,,,,,Mon - Sun:  24 Hrs
2044,20254709490,"Blk 620, Bedok Reservoir Road",1.334289,103.917532,Green,"Blk 620, Bedok Reservoir Road, 470620",470620,RUNNING,,,,,,Mon - Sun:  24 Hrs
2045,20254709514,"Blk 716, Bedok Reservoir Road",1.337862,103.924917,Green,"Blk 716, Bedok Reservoir Road, 470716",470716,RUNNING,,,,,,Mon - Sun:  24 Hrs
2046,20254809797,"Blk 720, Bedok Reservoir Road",1.335985,103.924985,Green,"Blk 720, Bedok Reservoir Road, 470720",470720,RUNNING,,,,,,Mon - Sun:  24 Hrs
2047,20254709481,"Blk 704, Bedok Reservoir Road",1.336508,103.920279,Green,"Blk 704, Bedok Reservoir Road, 470704",470704,RUNNING,,,,,,Mon - Sun:  24 Hrs
2164,20255010216,Geylang Serai Market and Food Centre,1.316774,103.898278,Green,"1 Geylang Serai, Singapore 402001, 402001",402001,RUNNING,,,,,,Mon - Sun:  24 Hrs
2166,SGRVM0098,Giant Khatib MRT,1.416950,103.832800,Red,"201 Yishun Ave 2 #01-03 Khatib MRT Station, 769092",769092,RUNNING,,,,,,Mon - Sun:  07:00 AM - 12:00 AM
2167,SGRVM0099,FairPrice Wisteria Mall,1.418350,103.841100,Red,"598 Yishun Ring Road, #01-01 Wisteria Mall (768698), 768698",768698,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
2168,SGRVM0100,Cold Storage West Mall,1.350050,103.749200,Red,"No 1 Bukit Batok Central Link #B1-01 West Mall, 658713",658713,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:30 PM
2169,SGRVM0101,SCARLETT@WESTGATE,1.334500,103.742600,Red,"3 GATEWAY DRIVE, #B2-01 WESTGATE, 608532",608532,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
2171,SGRVM0103,FairPrice Blk 166 Bukit Batok West Avenue 8,1.347330,103.743100,Red,"166 Bukit Batok West Avenue 8, #01-256/258 S(650166) #01-256/258, 650166",650166,RUNNING,,,,,,Mon - Sun:  24 Hrs
2172,SGRVM0106,Cold Storage Rail Mall,1.360195,103.767634,Red,"464 to 472 Upper Bukit Timah Road The Rail Mall, 678081",678081,FULL,,,,,,Mon - Sun:  24 Hrs
2173,SGRVM0108,SHENG SIONG BLK 292 BUKIT BATOK EAST AVE 6 ,1.344400,103.755000,Red,"BLK 292 BUKIT BATOK EAST AVE 6 #01-02, 650292",650292,RUNNING,,,,,,Mon - Sun:  24 Hrs
2174,SGRVM0109,U STARS @507 Yishun Ave 4,1.415550,103.839700,Red,"507 YISHUN AVENUE 4 #01-09, S(760507), 760507",760507,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
2175,SGRVM0110,FairPrice Sembawang Shopping Centre,1.441610,103.824600,Red,"604 Sembawang Road #B1-25 Sembawang Shopping Centre, S(758459), 758459",758459,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
2176,SGRVM0111,FairPrice Blk 849 Yishun Ring Road,1.416980,103.835400,Red,"Blk 849 Yishun Ring Rd #01-3703 (760849), 760849",760849,FULL,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are GIANT Khatib MRT and Blk 627 Yishun Street 61. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
2177,SGRVM0112,SHENG SIONG BLK 643 SENJA CLOSE,1.387880,103.763100,Red,"BLK 643 SENJA CLOSE #01-01, 670643",670643,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
2178,SGRVM0113,120A Canberra Crescent,1.446007,103.832256,Red,"120A Canberra Crescent, 751120",751120,RUNNING,,,,,,Mon - Sun:  24 Hrs
2181,SGRVM0115,Giant Woodlands North,1.442660,103.790700,Red,"Blk 883 Woodlands St 82 #01-498 Woodlands North Plaza, 730883",730883,RUNNING,,,,,,Mon - Sun:  24 Hrs
2182,SGRVM0118,FairPrice Causeway Point,1.436090,103.785900,Red,"1 Woodlands Square #B1-31 to 33 Causeway Point S(738099), 738099",738099,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
2183,SGRVM0120,Cold Storage Hill View,1.362940,103.764200,Red,"4 Hillview Rise #02-07, 667979",667979,RUNNING,,,,,,"Mon - Thu:  09:00 AM - 10:00 PM, Fri - Sun:  09:00 AM - 11:00 PM"
2185,SGRVM0122,950 Jurong West Street 91,1.342990,103.691330,Red,"950 Jurong West Street 91, 640950",640950,OFFLINE,,,,,,Mon - Sun:  24 Hrs
2186,SGRVM0077,Prime Supermarket 678A Woodlands Avenue 6,1.440410,103.801600,Red,"Blk 678A Woodlands Ave 6 #01-18/19, 731678",731678,FULL,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are FairPrice Kampung Admiralty, Blk 676 Woodlands Drive 71 and GIANT Admiralty MRT, Blk 70 Woodlands Ave 7. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
2187,SGRVM0123,FairPrice Northpoint City,1.428320,103.836100,Red,"1 Northpoint Drive, #B2-103 to 107 Northpoint City (768019), 768019",768019,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are FairPrice Yishun MRT, #01-02 and Don Don Donki, Northpoint City, #B1-06/07. Check their status before heading over.",,,,,Mon - Sun:  08:00 AM - 11:00 PM
2189,20255010210,FairPrice 612 Geylang Lorong 38,1.314081,103.888840,Green,"612/620 Geylang Lorong 38 (389551), 389551",389551,FULL,,,,,,Mon - Sun:  24 Hrs
2191,SGRVM0126,FairPrice Lot 1,1.385110,103.744900,Red,"21 Choa Chu Kang Ave 4 #B1-05 Lot 1 Shoppers' Mall (689812), 689812",689812,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Blk 219 Choa Chu Kang Central; Blk 340 Choa Chu Kang Loop; Blk 432 Choa Chu Kang Ave 4. Check their status before heading over.",,,,,Mon - Sun:  07:00 AM - 11:00 PM
2193,SGRVM0128,FairPrice Woodlands Ave 1,1.430810,103.790900,Red,"570B Woodlands Avenue 1 #01-06, 732570",732570,RUNNING,,,,,,Mon - Sun:  08:00 AM - 10:00 PM
2197,SGRVM0130,SHENG SIONG BLK 420A CLEMENTI AVE 1 ,1.309510,103.768400,Red,"BLK 420A CLEMENTI AVE 1 #01-01, 121420",121420,RUNNING,,,,,,Mon - Sun:  24 Hrs
2198,SGRVM0134,FairPrice Jurong Point,1.339620,103.705200,Red,"63 Jurong Central 3, #03-01 Jurong Point (648331), 648331",648331,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Don Don Donki (Jurong Point), #B1-09 and Blk 689 Jurong West Central 1. Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
2200,SGRVM0135,FairPrice Hillion Mall,1.378510,103.763000,Red,"17 Petir Road, Hillion Mall #B2-67, 678278",678278,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best options nearby are Redman by Phoon Huat; 167 Petir Rd; Don Don Donki (Bukit Panjang Plaza). Check their status before heading over.",,,,,Mon - Sun:  24 Hrs
2201,20254909875,Cold Storage Joo Chiat JK Centre,1.309859,103.902300,Green,"291 Joo Chiat Road #01-01 JK Centre, 427543",427543,RUNNING,,,,,,"Mon - Wed:  08:00 AM - 10:30 PM, Thu - Sun:  08:00 AM - 11:00 PM"
2202,SGRVM0131,Giant 256 Bangkit Road,1.379170,103.772900,Red,"Blk 256 Bangkit Road #01-69, 670256",670256,RUNNING,,,,,,Mon - Sun:  24 Hrs
2203,20255010205,"Little Farms Market, Katong Point",1.306800,103.904454,Green,"451 Joo Chiat Rd, #01-01, 427664",427664,RUNNING,,,,,,Mon - Sun:  07:30 AM - 09:30 PM
2204,SGRVM0137,Giant Admiralty MRT,1.440590,103.801000,Red,"Blk 70 Woodlands Ave 7 #01-05 Admiralty MRT Station, 738344",738344,RUNNING,,,,,,Mon - Sun:  24 Hrs
2205,20255010200,Cold Storage i12 Katong,1.305200,103.905060,Green,"112 East Coast Road #B1-01 to 05, 428802",428802,RUNNING,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
2206,SGRVM0139,Don Don Donki (Jurong Point),1.339710,103.706900,Red,"1 Jurong West Central 2, #B1-09 Jurong Point, 648886",648886,RUNNING,,,,,,Mon - Sun:  09:00 AM - 11:00 PM
2207,20255010452,Prime Supermarket Chai Chee Road,1.323302,103.924030,Green,"Blk 25A Chai Chee Road #01-459, 461025",461025,RUNNING,,,,,,Mon - Sun:  24 Hrs
2208,SGRVM0140,FairPrice Bukit Batok MRT,1.348730,103.749300,Red,"10 Bukit Batok Central #01-08 (659958), 659958",659958,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:30 PM
2210,20255010457,FairPrice Lengkong Tiga,1.323772,103.910790,Green,"110 Lengkong Tiga #01-233,#01-235, S(410110), 410110",410110,RUNNING,,,,,,Mon - Sun:  24 Hrs
2211,SGRVM0132,SHENG SIONG BLK 182 WOODLANDS ST 13 ,1.435310,103.775800,Red,"BLK 182 WOODLANDS ST 13 #01-01, 730182",730182,RUNNING,,,,,,Mon - Sun:  24 Hrs
2213,SGRVM0138,FairPrice Kampung Admiralty,1.439880,103.800700,Red,"Block 676 Woodlands Drive 71, Kampung Admiralty B1-02 (730676), 730676",730676,RUNNING,,,,,,Mon - Sun:  24 Hrs
2214,SGRVM0143,Giant Bukit Batok Street 31,1.358650,103.749300,Red,"Blk 376 Bukit Batok St 31 #01-116, 650376",650376,RUNNING,,,,,,Mon - Sun:  24 Hrs
2215,SGRVM0144,Giant Kranji MRT,1.425240,103.762000,Red,"960 Woodlands Road #01-02 Kranji MRT Station, 738702",738702,RUNNING,,,,,,Mon - Sun:  07:00 AM - 11:00 PM
2216,20255010456,Cold Storage Siglap V,1.312846,103.923730,Green,"2 First Street #01-05/06/12/13/14/15/16  Siglap V, 458278",458278,RUNNING,,,,,,Mon - Sun:  24 Hrs
2217,SGRVM0145,SHENG SIONG BLK 471B YISHUN STREET 42,1.426250,103.852500,Red,"BLK 471B YISHUN STREET 42 #01-01, 762471",762471,RUNNING,,,,,,Mon - Sun:  24 Hrs
2219,SGRVM0147,FairPrice Le Quest,1.355740,103.740900,Red,"4 Bukit Batok Street 41 #01-91/92 (657991), 657991",657991,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
2220,SGRVM0148,SHENG SIONG BLK 202 MARSILING DRIVE ,1.443190,103.775200,Red,"BLK 202 MARSILING DRIVE #01-138 & #01-150, 730202",730202,RUNNING,,,,,,Mon - Sun:  24 Hrs
2221,20255010450,FairPrice Siglap,1.312409,103.925211,Green,"934 East Coast Road Siglap New Market (459125), 459125",459125,RUNNING,,,,,,Mon - Sun:  24 Hrs
2222,SGRVM0149,SHENG SIONG BLK 785E WOODLANDS RISE ,1.446860,103.805600,Red,"BLK 785E WOODLANDS RISE #01-01, 735785",735785,RUNNING,,,,,,Mon - Sun:  24 Hrs
2223,SGRVM0150,SHENG SIONG BLK 4 WOODLANDS ST 12,1.433380,103.779800,Red,"BLK 4 WOODLANDS ST 12 #02-61, 738623",738623,RUNNING,,,,,,Mon - Sun:  07:00 AM - 12:00 AM
2224,SGRVM0152,FairPrice Bukit Batok Home TeamNS,1.365810,103.750200,Red,"2 Bukit Batok West Avenue 7 #01-10 HomeTeamNS Bukit Batok Clubhouse (659003), 659003",659003,RUNNING,,,,,,Mon - Sun:  08:00 AM - 11:00 PM
2225,SGRVM0153,FairPrice Blk 345 Jurong East Street 31,1.345530,103.731200,Red,"Block 345 Jurong East Street 31 #01-29 (600345), 600345",600345,FULL,,,,,,Mon - Sun:  24 Hrs
2226,SGRVM0160,SHENG SIONG BLK 547 SEGAR RD,1.388020,103.769800,Red,"BLK 547 SEGAR RD #01-06, 670547",670547,RUNNING,,,,,,Mon - Sun:  24 Hrs
2228,SGRVM0162,SHENG SIONG 7 JURONG WEST AVE 5 ,1.348780,103.703300,Red,"7 JURONG WEST AVE 5 #01-01, 649486",649486,RUNNING,,,,,,Mon - Sun:  07:00 AM - 12:00 AM
2229,SGRVM0154,SHENG SIONG 3 YUAN CHING ROAD ,1.325630,103.725100,Red,"3 YUAN CHING ROAD #01-01A/02, 618642",618642,RUNNING,,,,,,Mon - Sun:  24 Hrs
2230,SGRVM0163,FairPrice Marsiling MRT,1.432520,103.774400,Red,"71 Woodlands Ave 3 #01-01 Marsiling MRT Station (739044), 739044",739044,FULL,,,,,,Mon - Sun:  07:00 AM - 11:30 PM
2231,SGRVM0155,FairPrice Hub,1.325880,103.678400,Red,"1 Joo Koon Circle Level 3 (629117), 629117",629117,RUNNING,,,,,,Mon - Sun:  09:00 AM - 10:00 PM
2232,SGRVM0165,FairPrice Blk 414 Yishun Ring Road,1.424540,103.846600,Red,"Block 414 Yishun Ring Road #01-1853 (760414), 760414",760414,RUNNING,,,,,,Mon - Sun:  24 Hrs
2233,SGRVM0156,FairPrice Woodgrove,1.428950,103.781100,Red,"30 Woodlands Ave 1 #01-11 The Woodgrove (739065), 739065",739065,RUNNING,"This machine is popular and can get busy. If there's a queue or the bin is full, your next best option nearby is 336 Woodlands Ave 1. Check its status before heading over.",,,,,Mon - Sun:  24 Hrs
